solution_id,configuration_id,scenario_id,aidres_sector_id,horizon,electricity_[mwh/t],electricity_[gj/t],alternative_fuel_mixture_[gj/t],biomass_[gj/t],biomass_waste_[gj/t],coal_[gj/t],coke_[gj/t],crude_oil_[gj/t],hydrogen_[gj/t],methanol_[gj/t],ammonia_[gj/t],naphtha_[gj/t],natural_gas_[gj/t],plastic_mix_[gj/t],alternative_fuel_mixture_[t/t],biomass_[t/t],biomass_waste_[t/t],coal_[t/t],coke_[t/t],crude_oil_[t/t],hydrogen_[t/t],methanol_[t/t],ammonia_[t/t],naphtha_[t/t],natural_gas_[t/t],plastic_mix_[t/t],totex_[eur/t],opex_var_[eur/t],co2_allowance_[eur/t],opex_cst_[eur/t],opex_[eur/t],capex_[eur/t],direct_emission_[tco2/t],total_emission_[tco2/t],direct_emission_reduction_[%],total_emission_reduction_[%],captured_co2_[tco2/t]
537,70,4,6,2030,0.144493529,0.520176607,0,0,0,0,0,0,0.038312441,0,0,0,0.230678033,0,0,0,0,0,0,0,3.19389e-4,0,0,0,0.004709772,0,1003.751445,15.05985498,1.69359,949.998,966.751445,37,0.0112906,0.030283028,29.4,39.5,0.0014379
538,72,5,6,2050,0.162030633,0.583309957,0,0,0,0,0,0,0.111554005,0,0,0,0.095255721,0,0,0,0,0,0,0,9.29437e-4,0,0,0,0.001946549,0,1001.051367,13.82443178,0.219065,950.0075,964.0509968,37.00037,6.259e-4,0.001308567,96.1,97.4,0.00469425
539,72,6,6,2050,0.162030633,0.583309957,0,0,0,0,0,0,0.111554005,0,0,0,0.095255721,0,0,0,0,0,0,0,9.29437e-4,0,0,0,0.001946549,0,1001.448266,14.22133093,0.219065,950.0075,964.4478959,37.00037,6.259e-4,0.001308567,96.1,97.4,0.00469425
540,72,7,6,2050,0.162030633,0.583309957,0,0,0,0,0,0,0.111554005,0,0,0,0.095255721,0,0,0,0,0,0,0,9.29437e-4,0,0,0,0.001946549,0,1001.980804,14.75386908,0.219065,950.0075,964.9804341,37.00037,6.259e-4,0.001308567,96.1,97.4,0.00469425
541,72,8,6,2050,0.162030633,0.583309957,0,0,0,0,0,0,0.111554005,0,0,0,0.095255721,0,0,0,0,0,0,0,9.29437e-4,0,0,0,0.001946549,0,1002.377703,15.15076823,0.219065,950.0075,965.3773332,37.00037,6.259e-4,0.001308567,96.1,97.4,0.00469425
542,73,0,6,2018,0.36,1.296,0,0,0,0,0,0,0,0,0,0,8.16321,0,0,0,0,0,0,0,0,0,0,0,0.16673,0,1219.250854,100.3285036,11.3832,995.53915,1107.250854,112,0.459,0.600555118,0,0,0
543,73,1,6,2030,0.36,1.296,0,0,0,0,0,0,0,0,0,0,8.16321,0,0,0,0,0,0,0,0,0,0,0,0.16673,0,1258.638174,82.24902413,68.85,995.53915,1146.638174,112,0.459,0.560703086,0,6.6,0
544,73,2,6,2030,0.36,1.296,0,0,0,0,0,0,0,0,0,0,8.16321,0,0,0,0,0,0,0,0,0,0,0,0.16673,0,1315.327178,138.9380278,68.85,995.53915,1203.327178,112,0.459,0.560703086,0,6.6,0
545,73,3,6,2030,0.36,1.296,0,0,0,0,0,0,0,0,0,0,8.16321,0,0,0,0,0,0,0,0,0,0,0,0.16673,0,1258.638174,82.24902413,68.85,995.53915,1146.638174,112,0.459,0.560703086,0,6.6,0
546,73,4,6,2030,0.36,1.296,0,0,0,0,0,0,0,0,0,0,8.16321,0,0,0,0,0,0,0,0,0,0,0,0.16673,0,1315.327178,138.9380278,68.85,995.53915,1203.327178,112,0.459,0.560703086,0,6.6,0
547,73,5,6,2050,0.36,1.296,0,0,0,0,0,0,0,0,0,0,8.16321,0,0,0,0,0,0,0,0,0,0,0,0.16673,0,1373.113776,104.9246256,160.65,995.53915,1261.113776,112,0.459,0.517503052,0,13.8,0
548,73,6,6,2050,0.36,1.296,0,0,0,0,0,0,0,0,0,0,8.16321,0,0,0,0,0,0,0,0,0,0,0,0.16673,0,1407.127178,138.9380278,160.65,995.53915,1295.127178,112,0.459,0.517503052,0,13.8,0
549,73,7,6,2050,0.36,1.296,0,0,0,0,0,0,0,0,0,0,8.16321,0,0,0,0,0,0,0,0,0,0,0,0.16673,0,1373.113776,104.9246256,160.65,995.53915,1261.113776,112,0.459,0.517503052,0,13.8,0
550,73,8,6,2050,0.36,1.296,0,0,0,0,0,0,0,0,0,0,8.16321,0,0,0,0,0,0,0,0,0,0,0,0.16673,0,1407.127178,138.9380278,160.65,995.53915,1295.127178,112,0.459,0.517503052,0,13.8,0
551,74,1,6,2030,0.43528,1.56701,0,0,0,0,0,0,0,0,0,0,8.75984,0,0,0,0,0,0,0,0,0,0,0,0.17892,0,1214.626365,91.73721506,7.35,995.53915,1094.626365,120,0.049,0.164012612,89.3,72.7,0.443
552,74,2,6,2030,0.43528,1.56701,0,0,0,0,0,0,0,0,0,0,8.75984,0,0,0,0,0,0,0,0,0,0,0,0.17892,0,1275.458636,152.5694859,7.35,995.53915,1155.458636,120,0.049,0.164012612,89.3,72.7,0.443
553,74,3,6,2030,0.43528,1.56701,0,0,0,0,0,0,0,0,0,0,8.75984,0,0,0,0,0,0,0,0,0,0,0,0.17892,0,1214.626365,91.73721506,7.35,995.53915,1094.626365,120,0.049,0.164012612,89.3,72.7,0.443
554,74,4,6,2030,0.43528,1.56701,0,0,0,0,0,0,0,0,0,0,8.75984,0,0,0,0,0,0,0,0,0,0,0,0.17892,0,1275.458636,152.5694859,7.35,995.53915,1155.458636,120,0.049,0.164012612,89.3,72.7,0.443
555,74,5,6,2050,0.43528,1.56701,0,0,0,0,0,0,0,0,0,0,8.75984,0,0,0,0,0,0,0,0,0,0,0,0.17892,0,1248.759273,116.0701234,17.15,995.53915,1128.759273,120,0.049,0.111778904,89.3,81.4,0.443
556,74,6,6,2050,0.43528,1.56701,0,0,0,0,0,0,0,0,0,0,8.75984,0,0,0,0,0,0,0,0,0,0,0,0.17892,0,1285.258636,152.5694859,17.15,995.53915,1165.258636,120,0.049,0.111778904,89.3,81.4,0.443
557,74,7,6,2050,0.43528,1.56701,0,0,0,0,0,0,0,0,0,0,8.75984,0,0,0,0,0,0,0,0,0,0,0,0.17892,0,1248.759273,116.0701234,17.15,995.53915,1128.759273,120,0.049,0.111778904,89.3,81.4,0.443
558,74,8,6,2050,0.43528,1.56701,0,0,0,0,0,0,0,0,0,0,8.75984,0,0,0,0,0,0,0,0,0,0,0,0.17892,0,1285.258636,152.5694859,17.15,995.53915,1165.258636,120,0.049,0.111778904,89.3,81.4,0.443
559,75,1,6,2030,0.36,1.296,0,0,0,0,0,0,8.63968,0,0,0,0,0,0,0,0,0,0,0,0.07207,0,0,0,0,0,1352.30917,241.7700204,0,995.53915,1237.30917,115,0,0.043200035,100,92.8,0
560,75,2,6,2030,0.36,1.296,0,0,0,0,0,0,8.63968,0,0,0,0,0,0,0,0,0,0,0,0.07207,0,0,0,0,0,1352.30917,241.7700204,0,995.53915,1237.30917,115,0,0.043200035,100,92.8,0
561,75,3,6,2030,0.36,1.296,0,0,0,0,0,0,8.63968,0,0,0,0,0,0,0,0,0,0,0,0.07207,0,0,0,0,0,1496.44917,385.9100204,0,995.53915,1381.44917,115,0,0.043200035,100,92.8,0
562,75,4,6,2030,0.36,1.296,0,0,0,0,0,0,8.63968,0,0,0,0,0,0,0,0,0,0,0,0.07207,0,0,0,0,0,1496.44917,385.9100204,0,995.53915,1381.44917,115,0,0.043200035,100,92.8,0
563,75,5,6,2050,0.36,1.296,0,0,0,0,0,0,8.63968,0,0,0,0,0,0,0,0,0,0,0,0.07207,0,0,0,0,0,1244.20417,133.6650204,0,995.53915,1129.20417,115,0,0,100,100,0
564,75,6,6,2050,0.36,1.296,0,0,0,0,0,0,8.63968,0,0,0,0,0,0,0,0,0,0,0,0.07207,0,0,0,0,0,1244.20417,133.6650204,0,995.53915,1129.20417,115,0,0,100,100,0
565,75,7,6,2050,0.36,1.296,0,0,0,0,0,0,8.63968,0,0,0,0,0,0,0,0,0,0,0,0.07207,0,0,0,0,0,1316.27417,205.7350204,0,995.53915,1201.27417,115,0,0,100,100,0
566,75,8,6,2050,0.36,1.296,0,0,0,0,0,0,8.63968,0,0,0,0,0,0,0,0,0,0,0,0.07207,0,0,0,0,0,1316.27417,205.7350204,0,995.53915,1201.27417,115,0,0,100,100,0
567,76,1,6,2030,3.96347,14.26849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.945706,281.4065557,0,995.53915,1276.945706,137,0,0.475616714,100,20.8,0
568,76,2,6,2030,3.96347,14.26849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.945706,281.4065557,0,995.53915,1276.945706,137,0,0.475616714,100,20.8,0
569,76,3,6,2030,3.96347,14.26849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.945706,281.4065557,0,995.53915,1276.945706,137,0,0.475616714,100,20.8,0
570,76,4,6,2030,3.96347,14.26849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.945706,281.4065557,0,995.53915,1276.945706,137,0,0.475616714,100,20.8,0
571,76,5,6,2050,3.96347,14.26849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.945706,281.4065557,0,995.53915,1276.945706,137,0,0,100,100,0
572,76,6,6,2050,3.96347,14.26849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.945706,281.4065557,0,995.53915,1276.945706,137,0,0,100,100,0
